transaction_id,customer_id,amount,payment_method,location,device_type,new_device,location_change,transactions_last_hour,account_age_days,previous_fraud_count,fraud
TXN103735,CUST1285,2706.73,NetBanking,Pune,Mobile,0,0,1,153,3,1
TXN103736,CUST4708,1501.41,Card,Pune,Mobile,0,0,1,401,0,0
TXN103737,CUST4376,8197.41,Card,Mumbai,Desktop,0,0,2,790,0,0
TXN103738,CUST2162,4121.2,UPI,Kolkata,Mobile,0,0,1,88,0,0
TXN103739,CUST1772,1639.22,Card,Mumbai,Mobile,0,0,4,313,1,1
TXN103740,CUST1331,8864.42,UPI,Pune,Desktop,0,0,0,641,0,0
TXN103741,CUST2828,2942.15,UPI,Pune,Desktop,0,0,0,324,0,0
TXN103742,CUST4148,2843.88,Card,Delhi,Mobile,0,0,2,234,0,0
TXN103743,CUST3107,5186.34,NetBanking,Bangalore,Desktop,0,0,4,146,3,1
TXN103744,CUST3904,972.14,Wallet,Bangalore,Mobile,0,0,0,504,0,0
TXN103745,CUST4896,2136.92,Card,Bangalore,Desktop,1,0,2,267,0,1
TXN103746,CUST1484,2499.12,Card,Kolkata,Desktop,0,0,0,273,0,0
TXN103747,CUST3620,5719.97,NetBanking,Mumbai,Mobile,0,0,0,326,0,0
TXN103748,CUST4457,6662.49,Card,Pune,Mobile,0,0,3,140,0,0
TXN103749,CUST4738,4525.17,Wallet,Delhi,Desktop,0,0,0,1108,0,0
TXN103750,CUST4611,7664.78,UPI,Delhi,Mobile,1,1,2,489,0,0
TXN103751,CUST4390,4990.09,Card,Delhi,Mobile,0,0,0,32,0,0
TXN103752,CUST4240,3150.74,NetBanking,Bangalore,Mobile,1,0,1,9,0,1
TXN103753,CUST2080,38824.94,NetBanking,Kolkata,Mobile,0,0,4,421,0,0
TXN103754,CUST2018,4619.5,Card,Bangalore,Mobile,0,0,2,2,0,1
TXN103755,CUST2825,1899.09,Card,Mumbai,Mobile,0,0,0,201,2,0
TXN103756,CUST2230,158.85,Card,Bangalore,Mobile,0,0,2,621,3,1
TXN103757,CUST3840,3211.7,Card,Chennai,Desktop,0,0,1,445,0,0
TXN103758,CUST1729,6174.66,NetBanking,Mumbai,Tablet,0,0,1,1065,0,0
TXN103759,CUST1149,9164.89,NetBanking,Bangalore,Desktop,0,0,0,167,0,0
TXN103760,CUST2302,941.26,NetBanking,Hyderabad,Desktop,0,0,1,2981,0,0
TXN103761,CUST3348,357.13,Card,Mumbai,Mobile,1,1,1,887,0,0
TXN103762,CUST2102,838.55,UPI,Bangalore,Desktop,0,0,4,982,1,1
TXN103763,CUST4320,1578.78,NetBanking,Chennai,Mobile,0,0,1,339,0,0
TXN103764,CUST1965,3911.56,Card,Pune,Mobile,0,0,2,19,0,0
TXN103765,CUST3396,9312.58,Card,Hyderabad,Desktop,0,0,2,71,0,0
TXN103766,CUST2604,3177.13,UPI,Hyderabad,Mobile,0,1,0,901,0,0
TXN103767,CUST1232,8543.24,Card,Bangalore,Mobile,0,0,1,491,0,0
TXN103768,CUST4595,3626.56,Card,Chennai,Desktop,0,0,1,745,0,0
TXN103769,CUST4118,5680.01,NetBanking,Hyderabad,Tablet,0,0,3,87,1,0
TXN103770,CUST3075,9622.83,NetBanking,Jaipur,Mobile,0,0,1,248,0,0
TXN103771,CUST2024,3511.24,Wallet,Hyderabad,Desktop,0,1,1,206,0,0
TXN103772,CUST3129,3411.54,NetBanking,Chennai,Desktop,0,1,1,1134,0,0
TXN103773,CUST3238,3587.17,UPI,Chennai,Desktop,0,0,1,94,0,0
TXN103774,CUST4699,1432.77,Card,Delhi,Tablet,0,0,1,700,0,0
TXN103775,CUST2882,1273.22,UPI,Delhi,Mobile,0,0,3,239,0,0
TXN103776,CUST3873,26547.62,UPI,Hyderabad,Mobile,0,0,2,184,0,0
TXN103777,CUST2444,9076.83,Wallet,Hyderabad,Mobile,0,0,0,432,0,0
TXN103778,CUST1326,52738.66,Card,Hyderabad,Desktop,0,1,0,132,0,0
TXN103779,CUST2122,388.89,Card,Chennai,Mobile,0,0,0,174,0,0
TXN103780,CUST4896,7895.01,Card,Kolkata,Mobile,0,0,0,140,0,0
TXN103781,CUST2471,16837.22,NetBanking,Mumbai,Mobile,0,1,1,234,0,0
TXN103782,CUST2285,7466.76,NetBanking,Chennai,Mobile,0,0,0,150,0,0
TXN103783,CUST3172,4386.89,UPI,Chennai,Mobile,0,0,1,180,0,0
TXN103784,CUST4097,4953.82,Card,Kolkata,Mobile,0,0,0,1772,0,0
TXN103785,CUST2078,13614.94,Card,Hyderabad,Mobile,0,0,1,240,0,0
TXN103786,CUST3972,15205.35,UPI,Mumbai,Mobile,0,0,3,372,0,0
TXN103787,CUST2744,1083.36,NetBanking,Bangalore,Desktop,1,1,2,273,0,0
TXN103788,CUST3555,5019.43,NetBanking,Delhi,Mobile,0,0,1,684,0,0
TXN103789,CUST1498,498.6,NetBanking,Pune,Mobile,0,0,1,1706,0,0
TXN103790,CUST2606,5267.56,UPI,Mumbai,Desktop,0,0,1,13,0,0
TXN103791,CUST1409,3841.99,Card,Delhi,Mobile,0,0,0,637,0,0
TXN103792,CUST2052,6228.61,Card,Pune,Mobile,0,0,1,1242,0,0
TXN103793,CUST2311,8085.82,Card,Mumbai,Mobile,1,0,2,114,0,0
TXN103794,CUST3942,4467.39,NetBanking,Hyderabad,Mobile,0,0,0,596,1,0
TXN103795,CUST3677,7651.0,Card,Kolkata,Mobile,0,0,2,596,1,0
TXN103796,CUST4134,379.21,Card,Chennai,Mobile,0,0,4,268,0,0
TXN103797,CUST4356,3261.38,Card,Jaipur,Mobile,0,1,0,521,0,0
TXN103798,CUST4657,7882.02,Card,Pune,Desktop,0,0,0,1236,0,1
TXN103799,CUST4583,14946.28,NetBanking,Delhi,Mobile,0,0,3,1471,0,0
TXN103800,CUST1678,6205.12,NetBanking,Chennai,Mobile,0,0,2,104,0,0
TXN103801,CUST2658,6841.05,UPI,Mumbai,Mobile,0,0,1,304,1,0
TXN103802,CUST3194,4755.5,Card,Jaipur,Mobile,0,0,0,520,0,0
TXN103803,CUST4890,8128.5,NetBanking,Kolkata,Mobile,0,0,0,35,0,0
TXN103804,CUST4182,5571.83,NetBanking,Jaipur,Mobile,0,0,2,101,0,0
TXN103805,CUST1289,1416.6,Card,Jaipur,Mobile,0,0,0,76,0,0
TXN103806,CUST4099,1845.04,UPI,Pune,Mobile,0,0,1,333,0,0
TXN103807,CUST2660,858.68,Wallet,Bangalore,Mobile,0,0,1,13,0,0
TXN103808,CUST4641,979.08,Card,Mumbai,Mobile,0,0,1,268,0,0
TXN103809,CUST3589,6707.8,UPI,Pune,Mobile,0,0,4,547,1,0
TXN103810,CUST1662,5274.12,UPI,Jaipur,Mobile,0,0,0,25,0,0
TXN103811,CUST4136,3956.99,Card,Chennai,Tablet,1,0,0,209,0,0
TXN103812,CUST4310,3684.54,Wallet,Hyderabad,Mobile,0,0,2,677,0,0
TXN103813,CUST2582,1365.3,UPI,Pune,Mobile,0,0,0,357,0,0
TXN103814,CUST4963,2224.16,UPI,Delhi,Desktop,0,0,1,337,1,0
TXN103815,CUST2726,423.09,UPI,Pune,Mobile,0,0,4,269,0,0
TXN103816,CUST1809,3127.86,Card,Hyderabad,Desktop,0,1,0,283,0,0
TXN103817,CUST1234,5774.38,Wallet,Delhi,Desktop,0,1,4,154,0,0
TXN103818,CUST1462,3337.01,UPI,Kolkata,Mobile,0,0,1,336,0,0
TXN103819,CUST3232,3603.36,Card,Pune,Desktop,0,0,0,364,0,0
TXN103820,CUST4613,6562.27,Card,Kolkata,Mobile,0,0,4,514,0,0
TXN103821,CUST1631,7412.78,Card,Mumbai,Mobile,0,0,1,31,0,0
TXN103822,CUST2695,1315.99,Wallet,Delhi,Mobile,0,0,1,1157,0,0
TXN103823,CUST1745,5264.95,UPI,Mumbai,Mobile,0,0,2,139,0,0
TXN103824,CUST2454,7166.33,Card,Hyderabad,Desktop,0,0,0,448,2,0
TXN103825,CUST2395,5959.97,Wallet,Chennai,Desktop,0,0,0,245,0,0
TXN103826,CUST3310,3342.7,Card,Delhi,Desktop,0,0,0,341,1,0
TXN103827,CUST4299,2549.15,Card,Jaipur,Desktop,0,0,1,1104,1,0
TXN103828,CUST1880,157255.71,UPI,Pune,Mobile,0,0,2,84,1,0
TXN103829,CUST2966,2089.75,Card,Kolkata,Mobile,0,1,1,320,0,0
TXN103830,CUST4644,1260.16,UPI,Pune,Mobile,0,1,0,181,1,0
TXN103831,CUST3893,565.73,Card,Bangalore,Desktop,0,0,0,280,0,0
TXN103832,CUST2973,1658.73,UPI,Bangalore,Desktop,0,0,1,1768,0,0
TXN103833,CUST1833,5242.99,Card,Kolkata,Mobile,1,0,0,52,0,0
TXN103834,CUST2634,7287.31,NetBanking,Pune,Mobile,0,0,0,48,1,1
TXN103835,CUST2700,410.31,Card,Hyderabad,Mobile,0,0,0,152,0,0
TXN103836,CUST1166,465.96,Card,Bangalore,Mobile,0,0,3,56,0,1
TXN103837,CUST3013,6445.82,Card,Bangalore,Mobile,0,0,0,688,1,0
TXN103838,CUST2280,13790.7,UPI,Bangalore,Desktop,0,1,2,6,0,0
TXN103839,CUST3272,891.05,NetBanking,Bangalore,Mobile,0,0,1,87,0,0
TXN103840,CUST2532,4664.23,Card,Chennai,Mobile,0,0,0,4,0,0
TXN103841,CUST3973,1459.45,UPI,Chennai,Mobile,0,0,1,1485,0,0
TXN103842,CUST1597,1775.69,UPI,Delhi,Tablet,0,0,3,1425,0,0
TXN103843,CUST1278,670.6,UPI,Hyderabad,Tablet,0,0,0,50,0,0
TXN103844,CUST3295,805.59,Card,Kolkata,Mobile,0,0,0,316,0,0
TXN103845,CUST2875,1226.03,UPI,Delhi,Desktop,0,0,1,1059,0,0
TXN103846,CUST3705,9705.3,Card,Jaipur,Mobile,0,0,4,747,0,0
TXN103847,CUST3999,6787.87,UPI,Hyderabad,Desktop,0,0,0,625,0,0
TXN103848,CUST2814,45938.81,Card,Pune,Desktop,1,0,0,1,0,1
TXN103849,CUST1068,493.86,Card,Bangalore,Mobile,0,0,1,479,0,0
TXN103850,CUST1912,6315.69,Card,Pune,Mobile,1,1,1,31,0,0
TXN103851,CUST4253,6392.47,UPI,Kolkata,Mobile,0,0,2,752,0,0
TXN103852,CUST4792,1921.51,NetBanking,Jaipur,Mobile,0,0,1,304,0,0
TXN103853,CUST1073,2156.22,UPI,Bangalore,Desktop,0,1,3,1140,0,0
TXN103854,CUST4364,752.02,Card,Bangalore,Mobile,0,0,1,24,0,1
TXN103855,CUST4072,1631.57,Card,Bangalore,Mobile,0,0,2,293,0,0
TXN103856,CUST4463,5386.68,Card,Pune,Mobile,0,0,1,675,1,0
TXN103857,CUST2585,8069.18,Wallet,Chennai,Mobile,0,0,2,272,0,0
TXN103858,CUST1819,5750.98,UPI,Mumbai,Mobile,0,0,2,1106,0,0
TXN103859,CUST2591,8579.95,Card,Mumbai,Mobile,0,0,2,1061,0,0
TXN103860,CUST3430,7344.88,Card,Delhi,Desktop,0,0,0,578,0,0
TXN103861,CUST1598,2885.21,Card,Kolkata,Desktop,0,0,1,459,0,0
TXN103862,CUST4899,2614.44,NetBanking,Pune,Desktop,0,1,0,268,0,0
TXN103863,CUST3351,682.48,NetBanking,Chennai,Desktop,0,0,2,135,1,0
TXN103864,CUST1763,4968.51,NetBanking,Kolkata,Desktop,0,0,1,125,0,0
TXN103865,CUST3841,5478.09,Card,Jaipur,Desktop,0,0,1,643,0,0
TXN103866,CUST1069,2285.19,Card,Kolkata,Mobile,1,1,2,46,0,1
TXN103867,CUST4246,10538.16,NetBanking,Jaipur,Mobile,0,0,0,417,0,0
TXN103868,CUST4704,1981.57,Card,Delhi,Desktop,1,1,0,211,0,0
TXN103869,CUST2688,7916.04,NetBanking,Pune,Mobile,0,0,0,86,0,0
TXN103870,CUST4909,5502.41,NetBanking,Pune,Tablet,1,0,0,351,0,0
TXN103871,CUST2302,21309.28,NetBanking,Bangalore,Mobile,0,0,2,148,0,0
TXN103872,CUST2092,5430.03,UPI,Jaipur,Mobile,0,0,1,68,0,0
TXN103873,CUST4876,4015.78,Card,Mumbai,Tablet,0,0,1,297,0,0
TXN103874,CUST1451,19155.21,Wallet,Bangalore,Mobile,0,0,2,601,0,0
TXN103875,CUST2806,1101.89,NetBanking,Delhi,Desktop,0,0,0,809,0,0
TXN103876,CUST2805,2081.04,Wallet,Chennai,Mobile,0,0,0,669,0,0
TXN103877,CUST3651,1557.44,UPI,Mumbai,Mobile,0,0,4,1240,3,1
TXN103878,CUST1676,16619.74,Card,Delhi,Tablet,0,0,1,408,0,0
TXN103879,CUST3747,1647.85,Wallet,Chennai,Mobile,0,0,4,965,0,0
TXN103880,CUST1749,3285.53,UPI,Hyderabad,Desktop,0,0,1,123,0,0
TXN103881,CUST2552,3978.63,UPI,Kolkata,Desktop,0,0,0,161,0,0
TXN103882,CUST3315,16335.52,Card,Kolkata,Desktop,0,1,0,1157,0,0
TXN103883,CUST2181,2041.07,Card,Chennai,Tablet,0,0,1,436,0,0
TXN103884,CUST3804,5323.33,Wallet,Delhi,Mobile,0,0,0,488,0,0
TXN103885,CUST4825,9345.14,NetBanking,Jaipur,Tablet,0,0,0,259,0,0
TXN103886,CUST1483,2855.17,Wallet,Pune,Tablet,0,0,0,391,1,0
TXN103887,CUST2638,9157.46,UPI,Mumbai,Mobile,0,0,1,283,0,0
TXN103888,CUST3773,6550.82,Wallet,Pune,Mobile,0,0,1,981,0,0
TXN103889,CUST3305,2493.61,NetBanking,Delhi,Desktop,1,0,1,937,0,0
TXN103890,CUST3399,2282.15,Card,Pune,Mobile,0,0,1,509,0,0
TXN103891,CUST2142,4215.63,Wallet,Pune,Mobile,0,0,1,1473,0,0
TXN103892,CUST2249,629.26,Card,Mumbai,Mobile,0,0,1,18,0,0
TXN103893,CUST3601,2895.83,NetBanking,Pune,Tablet,1,1,4,1,0,1
TXN103894,CUST1505,4495.01,Card,Chennai,Tablet,0,0,0,348,0,0
TXN103895,CUST2757,1047.14,UPI,Chennai,Mobile,0,1,0,570,1,1
TXN103896,CUST2558,2272.86,Card,Mumbai,Mobile,0,0,1,1036,0,0
TXN103897,CUST3703,3146.91,Card,Kolkata,Mobile,0,0,4,155,1,1
TXN103898,CUST3684,1306.87,Card,Pune,Tablet,1,1,3,48,0,1
TXN103899,CUST1631,2197.55,NetBanking,Delhi,Mobile,0,0,0,39,1,0
TXN103900,CUST2630,8006.64,UPI,Pune,Mobile,0,0,1,112,0,0
TXN103901,CUST2467,6323.24,Card,Delhi,Mobile,0,1,0,399,0,0
TXN103902,CUST4642,8480.36,UPI,Pune,Mobile,0,0,1,145,0,1
TXN103903,CUST2309,1361.96,UPI,Hyderabad,Desktop,0,1,0,1186,0,0
TXN103904,CUST3709,1665.58,Card,Delhi,Desktop,0,0,2,522,0,0
TXN103905,CUST3889,3516.77,UPI,Kolkata,Mobile,1,0,0,425,0,0
TXN103906,CUST3381,1237.87,Card,Pune,Mobile,0,0,2,127,3,1
TXN103907,CUST1645,909.52,Wallet,Jaipur,Desktop,0,0,2,456,1,0
TXN103908,CUST2237,1338.6,Card,Bangalore,Desktop,0,0,2,125,0,0
TXN103909,CUST3396,2794.22,Card,Hyderabad,Mobile,0,0,0,596,0,0
TXN103910,CUST1913,3278.83,Card,Delhi,Mobile,0,0,0,434,1,0
TXN103911,CUST3511,999.74,Card,Pune,Desktop,0,0,0,73,0,0
TXN103912,CUST2318,293.77,UPI,Bangalore,Mobile,0,0,0,242,0,0
TXN103913,CUST4901,8315.09,UPI,Hyderabad,Mobile,0,0,2,253,0,0
TXN103914,CUST4858,8821.04,NetBanking,Mumbai,Mobile,0,0,0,240,0,0
TXN103915,CUST1283,35760.5,UPI,Jaipur,Mobile,0,0,3,366,0,0
TXN103916,CUST2873,23188.28,Card,Delhi,Mobile,0,0,3,3,0,0
TXN103917,CUST2391,7509.76,Card,Pune,Mobile,0,0,3,547,0,0
TXN103918,CUST2245,5314.87,Card,Bangalore,Mobile,0,0,1,334,0,0
TXN103919,CUST2503,6645.15,UPI,Delhi,Desktop,0,0,3,129,0,0
TXN103920,CUST4870,2052.97,NetBanking,Delhi,Desktop,0,0,1,493,0,0
TXN103921,CUST4966,10565.06,Card,Bangalore,Mobile,0,0,1,1025,3,0
TXN103922,CUST2482,3166.21,UPI,Mumbai,Desktop,0,1,0,401,0,0
TXN103923,CUST3389,4991.38,Wallet,Jaipur,Tablet,0,0,0,1570,2,0
TXN103924,CUST1810,1822.73,UPI,Bangalore,Mobile,0,0,1,1273,0,0
TXN103925,CUST1742,32568.34,Card,Mumbai,Desktop,0,0,0,384,0,0
TXN103926,CUST4240,6935.84,UPI,Delhi,Mobile,0,0,1,275,0,0
TXN103927,CUST3093,7277.98,Card,Mumbai,Mobile,0,0,1,230,0,0
TXN103928,CUST4928,7374.35,Card,Kolkata,Desktop,0,0,0,58,0,0
TXN103929,CUST3594,1464.26,UPI,Chennai,Mobile,0,1,0,562,0,0
TXN103930,CUST3247,3529.3,UPI,Jaipur,Mobile,1,0,0,112,2,1
TXN103931,CUST3312,3012.01,NetBanking,Kolkata,Desktop,0,0,1,19,0,0
TXN103932,CUST2161,739.77,UPI,Kolkata,Desktop,0,0,4,721,0,0
TXN103933,CUST4282,3688.97,Card,Pune,Mobile,0,0,1,1011,0,0
TXN103934,CUST3636,7347.88,Card,Pune,Desktop,0,0,2,230,0,0
TXN103935,CUST1733,1453.83,UPI,Hyderabad,Tablet,0,0,2,42,0,0
TXN103936,CUST1866,17431.93,Card,Chennai,Tablet,0,0,2,312,0,0
TXN103937,CUST1285,18142.86,UPI,Chennai,Tablet,0,0,0,322,0,0
TXN103938,CUST1887,6166.12,Wallet,Mumbai,Desktop,0,0,2,14,2,0
TXN103939,CUST2849,9236.17,UPI,Kolkata,Tablet,0,1,3,282,0,0
TXN103940,CUST3793,8766.59,UPI,Pune,Desktop,1,0,3,50,0,0
TXN103941,CUST4122,2752.92,Card,Chennai,Mobile,0,0,2,595,0,1
TXN103942,CUST1151,5388.48,NetBanking,Kolkata,Mobile,0,0,2,439,0,0
TXN103943,CUST1005,4633.66,UPI,Delhi,Desktop,0,0,2,275,0,0
TXN103944,CUST3457,39242.97,UPI,Kolkata,Tablet,0,0,1,52,0,0
TXN103945,CUST1840,7542.45,Card,Mumbai,Mobile,0,1,3,792,0,0
TXN103946,CUST3224,2109.18,NetBanking,Jaipur,Tablet,0,0,1,1856,0,0
TXN103947,CUST2367,2909.19,Card,Chennai,Mobile,0,0,0,471,3,0
TXN103948,CUST1329,3315.05,NetBanking,Hyderabad,Mobile,1,0,1,166,0,0
TXN103949,CUST3625,1740.5,UPI,Mumbai,Desktop,0,0,0,625,0,0
TXN103950,CUST1200,15372.69,UPI,Hyderabad,Mobile,0,0,1,346,3,0
TXN103951,CUST3650,11223.26,NetBanking,Kolkata,Mobile,0,0,3,1775,0,0
TXN103952,CUST4897,8314.11,Card,Pune,Mobile,0,0,1,560,0,0
TXN103953,CUST2061,3963.2,Card,Bangalore,Mobile,0,0,0,1675,1,0
TXN103954,CUST3473,1266.12,UPI,Mumbai,Desktop,0,0,0,220,0,0
TXN103955,CUST1693,3064.14,Wallet,Jaipur,Mobile,0,0,1,242,1,0
TXN103956,CUST1850,5331.9,NetBanking,Chennai,Mobile,0,0,1,248,0,0
TXN103957,CUST1247,556.91,Card,Bangalore,Mobile,0,0,1,22,0,0
TXN103958,CUST2396,8657.99,NetBanking,Pune,Mobile,0,0,2,137,0,0
TXN103959,CUST4141,4313.49,UPI,Bangalore,Mobile,0,0,1,348,0,0
TXN103960,CUST4361,4779.7,Card,Hyderabad,Mobile,0,1,2,593,0,0
TXN103961,CUST4451,1475.76,UPI,Hyderabad,Mobile,0,0,3,78,2,0
TXN103962,CUST2515,1836.3,UPI,Hyderabad,Desktop,0,1,0,14,0,0
TXN103963,CUST2277,1959.69,Card,Bangalore,Mobile,0,1,4,350,0,0
TXN103964,CUST1767,11934.58,UPI,Chennai,Mobile,0,0,1,200,1,0
TXN103965,CUST2669,741.9,UPI,Hyderabad,Desktop,0,0,1,93,0,0
TXN103966,CUST3091,1145.57,UPI,Jaipur,Mobile,0,0,1,868,0,0
TXN103967,CUST4898,7155.99,UPI,Hyderabad,Mobile,0,0,1,2010,1,1
TXN103968,CUST2360,3709.68,UPI,Hyderabad,Desktop,0,0,2,75,0,0
TXN103969,CUST3001,2531.32,Card,Chennai,Mobile,0,0,0,918,1,0
TXN103970,CUST1826,4354.36,Card,Mumbai,Mobile,1,1,1,478,0,0
TXN103971,CUST1786,335.49,NetBanking,Mumbai,Mobile,0,0,1,216,0,0
TXN103972,CUST4702,8369.99,Card,Bangalore,Mobile,0,0,2,414,0,0
TXN103973,CUST3853,2648.7,Card,Jaipur,Mobile,0,0,0,879,0,0
TXN103974,CUST3320,3152.48,Card,Kolkata,Mobile,0,0,0,155,0,0
TXN103975,CUST1000,2425.78,UPI,Delhi,Desktop,0,0,1,1079,0,0
TXN103976,CUST2482,675.76,UPI,Pune,Mobile,0,0,2,331,0,0
TXN103977,CUST4776,2807.37,UPI,Delhi,Mobile,0,0,5,267,0,1
TXN103978,CUST1195,2831.1,Wallet,Pune,Mobile,0,0,0,498,0,0
TXN103979,CUST4522,556.84,Wallet,Kolkata,Desktop,0,0,0,496,0,0
TXN103980,CUST3612,2964.08,Card,Mumbai,Mobile,0,0,2,45,0,0
TXN103981,CUST1258,2760.42,NetBanking,Jaipur,Desktop,0,0,0,720,0,0
TXN103982,CUST3941,3973.16,UPI,Bangalore,Mobile,0,0,0,633,0,0
TXN103983,CUST1440,451.23,UPI,Delhi,Desktop,0,0,1,372,0,0
TXN103984,CUST4170,3041.33,NetBanking,Pune,Desktop,0,1,1,639,0,0
TXN103985,CUST1683,6894.06,NetBanking,Delhi,Mobile,0,0,1,24,0,0
TXN103986,CUST3654,2048.78,Card,Hyderabad,Mobile,0,1,0,976,0,0
TXN103987,CUST4464,4807.65,Card,Jaipur,Desktop,0,0,3,75,0,0
TXN103988,CUST2930,2244.75,Wallet,Bangalore,Mobile,0,0,2,261,1,0
TXN103989,CUST3187,18294.28,Card,Kolkata,Mobile,1,0,0,1233,0,0
TXN103990,CUST1929,5522.2,Card,Jaipur,Mobile,0,0,0,195,0,0
TXN103991,CUST4891,5079.23,NetBanking,Jaipur,Mobile,0,0,0,52,0,0
TXN103992,CUST2483,3470.0,Card,Jaipur,Mobile,0,0,1,352,0,0
TXN103993,CUST1010,1417.74,Wallet,Pune,Mobile,0,0,2,343,1,0
TXN103994,CUST2055,9309.5,Card,Hyderabad,Tablet,1,1,0,691,0,0
TXN103995,CUST2073,8770.99,Card,Pune,Mobile,0,0,0,429,0,0
TXN103996,CUST3387,3810.07,UPI,Delhi,Desktop,0,0,3,121,0,0
TXN103997,CUST3900,3545.36,Card,Bangalore,Mobile,0,0,1,1623,0,0
TXN103998,CUST4923,10550.45,Card,Jaipur,Mobile,0,0,1,320,0,0
TXN103999,CUST4310,3106.02,UPI,Chennai,Mobile,0,1,0,35,0,0
TXN104000,CUST1167,6078.48,Card,Mumbai,Mobile,1,1,0,59,0,1
TXN104001,CUST4497,5934.35,Card,Bangalore,Tablet,0,0,0,513,0,0
TXN104002,CUST2512,7565.5,Card,Kolkata,Mobile,0,0,2,575,0,0
TXN104003,CUST2806,8804.42,Card,Chennai,Mobile,0,1,1,998,0,0
TXN104004,CUST1571,20619.7,UPI,Hyderabad,Mobile,0,0,3,594,0,0
TXN104005,CUST3851,4251.21,UPI,Jaipur,Mobile,0,0,0,140,0,0
TXN104006,CUST4830,5144.2,UPI,Mumbai,Mobile,0,0,1,69,0,0
TXN104007,CUST1629,1304.05,NetBanking,Pune,Desktop,0,0,2,323,0,0
TXN104008,CUST4332,1795.31,UPI,Jaipur,Desktop,0,1,0,159,2,0
TXN104009,CUST4832,36039.47,Card,Mumbai,Desktop,0,0,3,1504,0,1
TXN104010,CUST4073,1554.66,Card,Mumbai,Desktop,0,0,1,549,0,0
TXN104011,CUST2134,2557.3,Card,Hyderabad,Mobile,0,0,2,249,0,0
TXN104012,CUST4147,6748.25,Wallet,Jaipur,Mobile,0,0,2,101,0,0
TXN104013,CUST3207,634.47,Card,Hyderabad,Mobile,1,1,2,615,0,0
TXN104014,CUST1249,15622.83,NetBanking,Bangalore,Mobile,0,0,2,101,0,0
TXN104015,CUST2032,631.15,Card,Kolkata,Mobile,0,1,1,26,1,1
TXN104016,CUST1604,2682.68,UPI,Delhi,Mobile,0,0,0,110,0,0
TXN104017,CUST3768,10590.79,Wallet,Bangalore,Mobile,1,0,1,25,1,1
TXN104018,CUST1783,15916.33,UPI,Pune,Mobile,0,0,0,794,0,0
TXN104019,CUST2695,8213.64,Card,Jaipur,Desktop,0,0,1,294,0,0
TXN104020,CUST4561,3389.26,Wallet,Hyderabad,Mobile,0,0,3,1481,1,0
TXN104021,CUST3529,9838.03,Card,Chennai,Desktop,0,0,0,164,0,0
TXN104022,CUST3973,17481.01,NetBanking,Bangalore,Mobile,0,0,0,2312,0,0
TXN104023,CUST1238,6771.68,Card,Delhi,Mobile,0,0,0,382,0,0
TXN104024,CUST2545,1241.96,Card,Mumbai,Mobile,0,0,2,330,0,0
TXN104025,CUST4647,6379.77,Card,Delhi,Mobile,0,0,0,1164,0,0
TXN104026,CUST2609,3814.01,Wallet,Mumbai,Desktop,0,0,0,192,0,0
TXN104027,CUST4264,2155.21,Card,Delhi,Mobile,0,0,6,497,1,1
TXN104028,CUST2040,7865.81,UPI,Hyderabad,Tablet,0,0,1,705,0,0
TXN104029,CUST1196,7052.41,Card,Delhi,Mobile,0,0,1,85,1,0
TXN104030,CUST4782,1529.95,Card,Hyderabad,Mobile,0,0,0,79,0,0
TXN104031,CUST4735,2920.57,UPI,Delhi,Desktop,0,0,1,144,0,0
TXN104032,CUST4772,4434.31,Card,Chennai,Tablet,0,0,1,115,0,0
TXN104033,CUST1232,10502.51,Card,Chennai,Tablet,0,0,2,88,0,0
TXN104034,CUST1093,1792.98,Card,Delhi,Desktop,0,1,0,611,0,0
TXN104035,CUST1104,6435.2,Card,Kolkata,Mobile,0,0,1,350,0,0
TXN104036,CUST1115,2571.16,UPI,Mumbai,Mobile,0,0,0,42,0,0
TXN104037,CUST2697,11238.41,UPI,Hyderabad,Tablet,1,0,0,57,0,0
TXN104038,CUST3263,2866.8,Wallet,Hyderabad,Mobile,0,0,1,1196,0,0
TXN104039,CUST1419,7075.35,NetBanking,Bangalore,Mobile,0,1,2,307,0,0
TXN104040,CUST4946,496.37,NetBanking,Mumbai,Mobile,0,0,0,206,0,0
TXN104041,CUST4575,1686.74,NetBanking,Delhi,Mobile,0,0,1,277,0,0
TXN104042,CUST4459,2931.89,NetBanking,Mumbai,Mobile,0,0,1,1074,0,0
TXN104043,CUST2666,13777.7,UPI,Delhi,Desktop,0,0,0,157,0,0
TXN104044,CUST2001,3670.32,NetBanking,Kolkata,Desktop,0,0,0,1233,0,0
TXN104045,CUST2291,10632.74,Card,Delhi,Mobile,0,1,2,152,1,0
TXN104046,CUST1981,4430.33,UPI,Bangalore,Mobile,0,0,2,586,0,0
TXN104047,CUST3733,10295.71,UPI,Delhi,Desktop,0,0,2,778,0,0
TXN104048,CUST4664,7724.7,UPI,Delhi,Mobile,0,0,1,162,0,0
TXN104049,CUST4378,1967.43,NetBanking,Bangalore,Mobile,0,0,0,109,0,0
TXN104050,CUST3011,6166.77,UPI,Hyderabad,Mobile,0,0,1,164,0,0
TXN104051,CUST3152,8781.12,NetBanking,Mumbai,Mobile,0,0,1,71,0,0
TXN104052,CUST4355,1475.47,Card,Mumbai,Mobile,0,0,2,1092,0,0
TXN104053,CUST3171,158.17,NetBanking,Hyderabad,Mobile,0,0,0,218,0,0
